uniqueid,lon,lat,event_start,p,literacyRate,workerPop_main,police_proximity,postal_proximity,hospital_proximity,university_proximity,college_proximity,school_proximity,police_density,postal_density,hospital_density,university_density,college_density,school_density
319128240,93,23,20141018,161428,0.815820352,0.629513031,0.797728797,0.879494765,0.709516437,0.79780973,0.709145046,0.79252474,0,0,0,0,0,0
319143076,93.5,26,20141018,956313,0.416999529,0.133047222,0.264966482,0.378644089,0.380195123,0.258315026,0.387283231,0.274794427,0,0,0,0,0,0
319145621,93.4333,25.8333,20141018,956313,0.416999529,0.133047222,0.337231954,0.407677251,0.42543092,0.286869216,0.420721506,0.272598679,0,0,0,0,0,0
319160095,93.6167,27.1,20141018,176573,0.634654519,0.186618475,0.242697889,0.258536062,0.007166455,0.027884777,0.213669467,0.210372139,0,0,0.125,0,0,0
319180735,92.35,24.8667,20141018,1228686,0.599474177,0,0.182503332,0.655399919,0.15994132,0.238342095,0.160539219,0.178586632,0,0,0,0,0,0
319252563,93.6167,27.1,20141019,176573,0.634654519,0.186618475,0.242697889,0.258536062,0.007166455,0.027884777,0.213669467,0.210372139,0,0,0.125,0,0,0
319253041,92.25,25.5,20141019,395124,0.262252636,0.283977141,0.328610348,0.591111645,0.114928367,0.090775748,0.315058221,0.150455251,0,0,0,0,0,0
319255007,90.3333,25.5,20141019,643291,0.383024405,0.250981768,0.649967389,0.858146353,0.54014792,0.275137402,0.575049306,0.621128652,0,0,0,0,0,0
319378844,93.6167,27.1,20141020,176573,0.634654519,0.186618475,0.242697889,0.258536062,0.007166455,0.027884777,0.213669467,0.210372139,0,0,0.125,0,0,0
319385799,93.95,24.8167,20141020,456113,0.675304268,0.296262499,0.027273353,0.517043456,0.334737084,0.573993151,0.328068429,0.019151474,0.333333333,0,0,0,0,0.142857143
319517819,91,26.3167,20141021,1693622,0.306357096,0.090946734,0.305732232,0.70254271,0.243813951,0.179629416,0.277259972,0.30489282,0,0,0,0,0,0
319542533,94.9028,27.4817,20141021,1326335,0.555260666,0.182041339,0.130861647,0.042770087,0.122125193,0.084288248,0.002918944,0.132127113,0,0,0,0,0.25,0
319542536,92.8,24.8167,20141021,1736617,0.622257013,0.113083744,0.001938072,0.613767312,0.004512503,0.321349577,0.004100854,0.003878139,1,0,0.625,0,0.25,0.047619048
319692857,90.2718,26.399,20141021,887142,0.335042213,0.184710061,0.601431683,0.810873964,0.503328429,0.018275487,0.537716072,0.597244609,0,0,0,0.2,0,0
319708209,91.7333,26.1833,20141022,1253938,0.812922813,0.29334266,0.005069589,0.600481798,0.001222717,0.164136291,0.011323447,0.007749201,0.666666667,0,0.375,0,0.25,0.142857143
319709008,94.25,26,20141022,267988,0.742122292,0.531499302,0.319390838,0.303904585,0.158491861,0.344056951,0.168282154,0.14917961,0,0,0,0,0,0
319710710,93.7333,25.9,20141022,378811,0.733086974,0.320016426,0.334737295,0.366484874,0.324410119,0.320329285,0.336591003,0.171857554,0,0,0,0,0,0
319742237,92.8,26.6333,20141022,1924110,0.378117239,0.191399984,0.001741219,0.41036472,0.333563962,0.01453787,0.408521776,0.460150674,0.333333333,0,0,1,0,0
319744265,90.3333,25.5,20141022,643291,0.383024405,0.250981768,0.649967389,0.858146353,0.54014792,0.275137402,0.575049306,0.621128652,0,0,0,0,0,0
319769255,95.5333,27.8333,20141022,1327929,0.425228809,0.262338115,0.117872784,0.070003579,0.09999883,0.11646037,0.092561208,0.100006304,0,0,0,0,0,0
319771772,92.25,25.5,20141022,395124,0.262252636,0.283977141,0.328610348,0.591111645,0.114928367,0.090775748,0.315058221,0.150455251,0,0,0,0,0,0
319785192,93,26,20141022,2823768,0.480460599,0.084634914,0.289037197,0.439736802,0.409896812,0.199266333,0.44254687,0.459415016,0,0,0,0,0,0
319785973,93.0167,24.8,20141022,1736617,0.622257013,0.113083744,0.003597414,0.594778605,0.008229816,0.36673062,0.001331148,0.003243532,0.333333333,0,0.125,0,0.5,1
319786231,93,25.5,20141022,214102,0.585525965,0.330463361,0.304218058,0.4997244,0.266277226,0.281345501,0.26378346,0.295482222,0,0,0,0,0,0
319786232,92.2,25.45,20141022,395124,0.262252636,0.283977141,0.337335671,0.603054477,0.106853623,0.085143887,0.323029585,0.137479649,0,0,0,0,0,0
319889803,91,26.3167,20141023,1693622,0.306357096,0.090946734,0.305732232,0.70254271,0.243813951,0.179629416,0.277259972,0.30489282,0,0,0,0,0,0
319892621,91.275,23.8364,20141023,1725739,0.812502088,0.200374205,0.000281434,0.911476814,0.66390666,0.529687903,0.675946226,0,1,0,0,0,0,0.19047619
319918779,90.5,25.5,20141023,317917,0.512516953,0.130375822,0.589531831,0.833785348,0.488780995,0.279605484,0.522952334,0.554296319,0,0,0,0,0,0
320063536,92.7667,24.8667,20141017,1736617,0.622257013,0.113083744,0.017555065,0.610179917,0.016850356,0.305126638,0.016426292,0.021085949,0.666666667,0,0.625,0,0.25,0.047619048
320144536,93.0667,24.8667,20141024,1736617,0.622257013,0.113083744,0.039397269,0.580251148,0.02343308,0.365514099,0.016600193,0.019935238,0,0,0.125,0,0.5,0.761904762
320260140,94.25,26,20141025,267988,0.742122292,0.531499302,0.319390838,0.303904585,0.158491861,0.344056951,0.168282154,0.14917961,0,0,0,0,0,0
320401525,93.7,25.85,20141026,956313,0.416999529,0.133047222,0.350698368,0.376874886,0.345008676,0.324789483,0.357082836,0.173201621,0,0,0,0,0,0
320401756,91.8667,27.5833,20141026,49977,0.208552213,1,0.507132535,0.527804072,0.55429446,0.34653093,0.559779534,0.620133949,0,0,0,0,0,0
320449213,90.5568,26.4782,20141027,482162,0.301117716,0.194477603,0.492982862,0.762775678,0.412871346,0.059786422,0.445524063,0.493059304,0,0,0,0,0,0
320493531,90.5,25.5,20141027,317917,0.512516953,0.130375822,0.589531831,0.833785348,0.488780995,0.279605484,0.522952334,0.554296319,0,0,0,0,0,0
320518302,92.7175,23.7244,20141027,400309,0.999473738,0.554627115,0.472576247,0.784196468,0.419505987,0.57694438,0.43552971,0.488490873,0,0,0,0,0,0
320621269,94,28.3,20141028,83448,0.306043086,0.279179792,0.530367914,0.233858748,0.284735494,0.304487449,0.280570483,0.313738228,0,0,0,0,0,0
320622080,90.5,25.5,20141028,317917,0.512516953,0.130375822,0.589531831,0.833785348,0.488780995,0.279605484,0.522952334,0.554296319,0,0,0,0,0,0
320623203,94.1167,25.6667,20141028,267988,0.742122292,0.531499302,0.410880364,0.366916464,0.295730979,0.425453337,0.304376413,0.013246088,0,0,0,0,0,0.047619048
320684341,90.3333,25.5,20141028,643291,0.383024405,0.250981768,0.649967389,0.858146353,0.54014792,0.275137402,0.575049306,0.621128652,0,0,0,0,0,0
320700534,94.3333,26.2667,20141028,166343,0.792091491,0.55181775,0.204784372,0.255805518,0.067910752,0.284926764,0.0803981,0.071369209,0,0,0,0,0,0
320700536,93,25.5,20141028,214102,0.585525965,0.330463361,0.304218058,0.4997244,0.266277226,0.281345501,0.26378346,0.295482222,0,0,0,0,0,0
320800152,92.8667,26,20141029,2823768,0.480460599,0.084634914,0.27872911,0.457018236,0.366659678,0.194853915,0.395675734,0.439118922,0,0,0,0,0,0
320800153,91.25,26.3333,20141029,1693622,0.306357096,0.090946734,0.209541592,0.66335823,0.162438681,0.241567723,0.193223379,0.209757025,0,0,0,0,0,0
320800154,90.6167,26.1667,20141029,1008183,0.378764513,0.113005046,0.455511069,0.769871399,0.371805168,0.114765916,0.407785472,0.453024474,0,0,0,0,0,0
320802194,89.9667,26.0333,20141029,1949258,0.195042741,0.116737377,0.721709966,0.8771696,0.605249571,0.148361842,0.641846148,0.716217842,0,0,0,0,0,0
320804276,93.9667,26.5167,20141029,1066888,0.583470069,0.252656565,0.130470887,0.259936819,0.117071367,0.179637063,0.123588773,0.139686243,0,0,0,0,0,0
320804277,92.9667,26.8,20141029,1924110,0.378117239,0.191399984,0.101821785,0.374520601,0.249634128,0.038986065,0.435500239,0.469360283,0,0,0,0,0,0
320836906,93.2333,24.7,20141029,140651,0.433332568,0.653680777,0.099890511,0.589951114,0.091183683,0.428884047,0.083808077,0.091559379,0,0,0,0,0,0
320863744,91,26.3167,20141029,1693622,0.306357096,0.090946734,0.305732232,0.70254271,0.243813951,0.179629416,0.277259972,0.30489282,0,0,0,0,0,0
320880995,93.5,26,20141029,956313,0.416999529,0.133047222,0.264966482,0.378644089,0.380195123,0.258315026,0.387283231,0.274794427,0,0,0,0,0,0
320987700,92,24,20141030,378230,0.752075849,0.179403833,0.303576969,0.810651799,0.421692738,0.45805413,0.436558599,0.298289734,0,0,0,0,0,0
320987846,91,26.3167,20141030,1693622,0.306357096,0.090946734,0.305732232,0.70254271,0.243813951,0.179629416,0.277259972,0.30489282,0,0,0,0,0,0
321021273,93.95,24.8167,20141030,456113,0.675304268,0.296262499,0.027273353,0.517043456,0.334737084,0.573993151,0.328068429,0.019151474,0.333333333,0,0,0,0,0.142857143
321046277,89.9667,26.0333,20141030,1949258,0.195042741,0.116737377,0.721709966,0.8771696,0.605249571,0.148361842,0.641846148,0.716217842,0,0,0,0,0,0
321061729,93.7333,25.9,20141030,378811,0.733086974,0.320016426,0.334737295,0.366484874,0.324410119,0.320329285,0.336591003,0.171857554,0,0,0,0,0,0
321088560,92.8,26.6333,20141030,1924110,0.378117239,0.191399984,0.001741219,0.41036472,0.333563962,0.01453787,0.408521776,0.460150674,0.333333333,0,0,1,0,0
321156078,89.8999,26.4286,20141024,887142,0.335042213,0.184710061,0.751673871,0.86762613,0.635354625,0.098447867,0.670070699,0.745785402,0,0,0,0,0,0
321158492,93.6167,27.1,20141031,176573,0.634654519,0.186618475,0.242697889,0.258536062,0.007166455,0.027884777,0.213669467,0.210372139,0,0,0.125,0,0,0
321159662,93.95,24.8167,20141031,456113,0.675304268,0.296262499,0.027273353,0.517043456,0.334737084,0.573993151,0.328068429,0.019151474,0.333333333,0,0,0,0,0.142857143
321160365,93.6667,24.3333,20141031,274143,0.692172365,0.343309333,0.226080335,0.615359083,0.303484675,0.582976366,0.294566023,0.223938601,0,0,0,0,0,0
321165164,92,24,20141031,378230,0.752075849,0.179403833,0.303576969,0.810651799,0.421692738,0.45805413,0.436558599,0.298289734,0,0,0,0,0,0
321180992,91.25,26.3333,20141031,1693622,0.306357096,0.090946734,0.209541592,0.66335823,0.162438681,0.241567723,0.193223379,0.209757025,0,0,0,0,0,0
321195360,93.7667,24.6333,20141031,237399,0.551327726,0.311203943,0.10002507,0.55929739,0.279401933,0.555327531,0.273639617,0.089731835,0,0,0,0,0,0
321196348,93,25.5,20141031,214102,0.585525965,0.330463361,0.304218058,0.4997244,0.266277226,0.281345501,0.26378346,0.295482222,0,0,0,0,0,0
321201651,93.75,27.15,20141031,176573,0.634654519,0.186618475,0.253563371,0.235524508,0.007789682,0,0.180408205,0.175104253,0,0,0.125,0.2,0,0
321329565,91.7333,26.1833,20141101,1253938,0.812922813,0.29334266,0.005069589,0.600481798,0.001222717,0.164136291,0.011323447,0.007749201,0.666666667,0,0.375,0,0.25,0.142857143
321333523,92,24,20141101,378230,0.752075849,0.179403833,0.303576969,0.810651799,0.421692738,0.45805413,0.436558599,0.298289734,0,0,0,0,0,0
321334453,94.25,26,20141101,267988,0.742122292,0.531499302,0.319390838,0.303904585,0.158491861,0.344056951,0.168282154,0.14917961,0,0,0,0,0,0
321338966,91.8667,27.5833,20141101,49977,0.208552213,1,0.507132535,0.527804072,0.55429446,0.34653093,0.559779534,0.620133949,0,0,0,0,0,0
321339530,92.7667,24.8667,20141101,1736617,0.622257013,0.113083744,0.017555065,0.610179917,0.016850356,0.305126638,0.016426292,0.021085949,0.666666667,0,0.625,0,0.25,0.047619048
321342866,92.4333,24.8167,20141101,1228686,0.599474177,0,0.145246416,0.652679952,0.127646753,0.261605545,0.130116244,0.143974911,0,0,0,0,0,0
321343161,93.2333,24.7,20141101,140651,0.433332568,0.653680777,0.099890511,0.589951114,0.091183683,0.428884047,0.083808077,0.091559379,0,0,0,0,0,0
321360491,95.4667,27.8,20141101,686133,0.487150595,0.217523259,0.091850043,0.058745973,0.112552664,0.098396332,0.085062451,0.094672957,0,0,0,0,0,0
321368140,93.95,24.8167,20141101,456113,0.675304268,0.296262499,0.027273353,0.517043456,0.334737084,0.573993151,0.328068429,0.019151474,0.333333333,0,0,0,0,0.142857143
321451940,91.7333,26.1833,20141102,1253938,0.812922813,0.29334266,0.005069589,0.600481798,0.001222717,0.164136291,0.011323447,0.007749201,0.666666667,0,0.375,0,0.25,0.142857143
321454033,89.9788,26.4379,20141102,887142,0.335042213,0.184710061,0.72079289,0.854870069,0.608392697,0.077987189,0.642928464,0.715251598,0,0,0,0,0,0
321475630,90.6167,26.1667,20141102,1008183,0.378764513,0.113005046,0.455511069,0.769871399,0.371805168,0.114765916,0.407785472,0.453024474,0,0,0,0,0,0
321543234,92.7667,24.8667,20141103,1736617,0.622257013,0.113083744,0.017555065,0.610179917,0.016850356,0.305126638,0.016426292,0.021085949,0.666666667,0,0.625,0,0.25,0.047619048
321578777,90.2718,26.399,20141103,887142,0.335042213,0.184710061,0.601431683,0.810873964,0.503328429,0.018275487,0.537716072,0.597244609,0,0,0,0.2,0,0
321580637,93.6333,26.8833,20141103,1924110,0.378117239,0.191399984,0.159018994,0.269400794,0.077810845,0.070627143,0.205443231,0.231392213,0,0,0,0,0,0
321591291,94.2167,26.75,20141103,1092256,0.679377015,0.232271243,0,0.201983836,0.004653374,0.15759232,0,0.002986787,1,0,0.375,0,1,0.19047619
321617784,92.9667,26.8,20141103,1924110,0.378117239,0.191399984,0.101821785,0.374520601,0.249634128,0.038986065,0.435500239,0.469360283,0,0,0,0,0,0
321617824,93.7333,25.9,20141103,378811,0.733086974,0.320016426,0.334737295,0.366484874,0.324410119,0.320329285,0.336591003,0.171857554,0,0,0,0,0,0
321710605,93.55,24.9667,20141104,140651,0.433332568,0.653680777,0.196716386,0.522035063,0.198814595,0.46128365,0.19152995,0.168112224,0,0,0,0,0,0
321744079,93.2333,24.7,20141104,140651,0.433332568,0.653680777,0.099890511,0.589951114,0.091183683,0.428884047,0.083808077,0.091559379,0,0,0,0,0,0
321760185,94.25,26,20141104,267988,0.742122292,0.531499302,0.319390838,0.303904585,0.158491861,0.344056951,0.168282154,0.14917961,0,0,0,0,0,0
321783751,94.1167,25.6667,20141104,267988,0.742122292,0.531499302,0.410880364,0.366916464,0.295730979,0.425453337,0.304376413,0.013246088,0,0,0,0,0,0.047619048
321783757,92,24,20141104,378230,0.752075849,0.179403833,0.303576969,0.810651799,0.421692738,0.45805413,0.436558599,0.298289734,0,0,0,0,0,0
321784619,91.4333,26.4167,20141104,771639,0.607761028,0.009032458,0.140681405,0.630504138,0.131213256,0.255073341,0.151991475,0.161719665,0,0,0,0,0,0
321792719,90.2718,26.399,20141104,887142,0.335042213,0.184710061,0.601431683,0.810873964,0.503328429,0.018275487,0.537716072,0.597244609,0,0,0,0.2,0,0
321870366,93.95,24.8167,20141104,456113,0.675304268,0.296262499,0.027273353,0.517043456,0.334737084,0.573993151,0.328068429,0.019151474,0.333333333,0,0,0,0,0.142857143
321903624,90.3333,25.5,20141105,643291,0.383024405,0.250981768,0.649967389,0.858146353,0.54014792,0.275137402,0.575049306,0.621128652,0,0,0,0,0,0
321903625,96.7,28.1333,20141105,21167,0.156747708,0.889079712,0.416974589,0.25378331,0.315549463,0.423941733,0.451838324,0.297015547,0,0,0,0,0,0
321945901,91.8167,26.1,20141105,258840,0.547530661,0.577487359,0.007468012,0.594465473,0.033235018,0.1363148,0.031183222,0.046831438,0.333333333,0,0.125,0,0.25,0
321962630,92,24,20141105,378230,0.752075849,0.179403833,0.303576969,0.810651799,0.421692738,0.45805413,0.436558599,0.298289734,0,0,0,0,0,0
321963461,94.0167,24.85,20141105,456113,0.675304268,0.296262499,0.042182972,0.507350054,0.358808656,0.586287565,0.352062749,0.043281664,0,0,0,0,0,0
322017070,91.275,23.8364,20141105,1725739,0.812502088,0.200374205,0.000281434,0.911476814,0.66390666,0.529687903,0.675946226,0,1,0,0,0,0,0.19047619
322071291,95.65,27.35,20141106,1327929,0.425228809,0.262338115,0.129464958,0.065645538,0.107819823,0.185608864,0.094256162,0.118608102,0,0,0,0,0,0
322073550,90.3333,25.5,20141106,643291,0.383024405,0.250981768,0.649967389,0.858146353,0.54014792,0.275137402,0.575049306,0.621128652,0,0,0,0,0,0
322073829,91.7333,26.1833,20141106,1253938,0.812922813,0.29334266,0.005069589,0.600481798,0.001222717,0.164136291,0.011323447,0.007749201,0.666666667,0,0.375,0,0.25,0.142857143
322096305,92.7333,26.8333,20141106,1924110,0.378117239,0.191399984,0.094975106,0.408200731,0.321255204,0.038667224,0.43035924,0.482587343,0,0,0,0,0,0
322112848,93,23,20141106,161428,0.815820352,0.629513031,0.797728797,0.879494765,0.709516437,0.79780973,0.709145046,0.79252474,0,0,0,0,0,0
322154131,91.7889,26.1425,20141106,1253938,0.812922813,0.29334266,0.01061846,0.595292641,0.02270395,0.149551685,0.011657818,0.024915267,0.666666667,0,0.25,0,0.25,0.142857143
322291325,93.3333,23.4667,20141107,125745,0.959298017,0.820215393,0.608685925,0.780525868,0.548777933,0.715320565,0.536202565,0.60071343,0,0,0,0,0,0
322316300,93.5,26,20141107,956313,0.416999529,0.133047222,0.264966482,0.378644089,0.380195123,0.258315026,0.387283231,0.274794427,0,0,0,0,0,0
322329883,94.9028,27.4817,20141107,1326335,0.555260666,0.182041339,0.130861647,0.042770087,0.122125193,0.084288248,0.002918944,0.132127113,0,0,0,0,0.25,0
322415550,91.7333,26.1833,20141101,1253938,0.812922813,0.29334266,0.005069589,0.600481798,0.001222717,0.164136291,0.011323447,0.007749201,0.666666667,0,0.375,0,0.25,0.142857143
322415551,94.25,26,20141101,267988,0.742122292,0.531499302,0.319390838,0.303904585,0.158491861,0.344056951,0.168282154,0.14917961,0,0,0,0,0,0
322417731,95.65,27.35,20141108,1327929,0.425228809,0.262338115,0.129464958,0.065645538,0.107819823,0.185608864,0.094256162,0.118608102,0,0,0,0,0,0
322419844,94.1167,25.6667,20141108,267988,0.742122292,0.531499302,0.410880364,0.366916464,0.295730979,0.425453337,0.304376413,0.013246088,0,0,0,0,0,0.047619048
322440128,91.25,26.3333,20141108,1693622,0.306357096,0.090946734,0.209541592,0.66335823,0.162438681,0.241567723,0.193223379,0.209757025,0,0,0,0,0,0
322460244,92.9167,22.45,20141108,117894,0.348523061,0.418374291,0.908538856,0.976211323,0.9246692,0.940721436,0.92801279,0.908870104,0,0,0,0,0,0
322466056,93,26,20141108,2823768,0.480460599,0.084634914,0.289037197,0.439736802,0.409896812,0.199266333,0.44254687,0.459415016,0,0,0,0,0,0
322482997,93,23,20141108,161428,0.815820352,0.629513031,0.797728797,0.879494765,0.709516437,0.79780973,0.709145046,0.79252474,0,0,0,0,0,0
322551332,91,26.3167,20141109,1693622,0.306357096,0.090946734,0.305732232,0.70254271,0.243813951,0.179629416,0.277259972,0.30489282,0,0,0,0,0,0
322566878,90.2718,26.399,20141109,887142,0.335042213,0.184710061,0.601431683,0.810873964,0.503328429,0.018275487,0.537716072,0.597244609,0,0,0,0.2,0,0
322569607,92.25,25.5,20141109,395124,0.262252636,0.283977141,0.328610348,0.591111645,0.114928367,0.090775748,0.315058221,0.150455251,0,0,0,0,0,0
322577451,90.5568,26.4782,20141109,482162,0.301117716,0.194477603,0.492982862,0.762775678,0.412871346,0.059786422,0.445524063,0.493059304,0,0,0,0,0,0
322578174,90.3333,25.5,20141109,643291,0.383024405,0.250981768,0.649967389,0.858146353,0.54014792,0.275137402,0.575049306,0.621128652,0,0,0,0,0,0
322682227,91.25,26.3333,20141110,1693622,0.306357096,0.090946734,0.209541592,0.66335823,0.162438681,0.241567723,0.193223379,0.209757025,0,0,0,0,0,0
322707837,95.65,27.35,20141110,1327929,0.425228809,0.262338115,0.129464958,0.065645538,0.107819823,0.185608864,0.094256162,0.118608102,0,0,0,0,0,0
322721254,94.1167,25.6667,20141110,267988,0.742122292,0.531499302,0.410880364,0.366916464,0.295730979,0.425453337,0.304376413,0.013246088,0,0,0,0,0,0.047619048
322822526,93.7333,25.9,20141111,378811,0.733086974,0.320016426,0.334737295,0.366484874,0.324410119,0.320329285,0.336591003,0.171857554,0,0,0,0,0,0
322832013,93,25.5,20141111,214102,0.585525965,0.330463361,0.304218058,0.4997244,0.266277226,0.281345501,0.26378346,0.295482222,0,0,0,0,0,0
322861378,94.2667,26.1,20141111,166343,0.792091491,0.55181775,0.274896045,0.28700429,0.124497665,0.319316163,0.135347261,0.138134307,0,0,0,0,0,0
322895635,90.2718,26.399,20141111,887142,0.335042213,0.184710061,0.601431683,0.810873964,0.503328429,0.018275487,0.537716072,0.597244609,0,0,0,0.2,0,0
322993648,95.3667,27.5,20141112,1327929,0.425228809,0.262338115,0.003670535,0.015229503,0,0.102798285,0.002325441,0.001373179,1,0,1,0,0.75,0.761904762
322994898,95.65,27.35,20141112,1327929,0.425228809,0.262338115,0.129464958,0.065645538,0.107819823,0.185608864,0.094256162,0.118608102,0,0,0,0,0,0
323175062,92.35,24.8667,20141113,1228686,0.599474177,0,0.182503332,0.655399919,0.15994132,0.238342095,0.160539219,0.178586632,0,0,0,0,0,0
323238459,93,23,20141113,161428,0.815820352,0.629513031,0.797728797,0.879494765,0.709516437,0.79780973,0.709145046,0.79252474,0,0,0,0,0,0
323270890,94.9028,27.4817,20141113,1326335,0.555260666,0.182041339,0.130861647,0.042770087,0.122125193,0.084288248,0.002918944,0.132127113,0,0,0,0,0.25,0
323356391,92.35,24.8667,20141114,1228686,0.599474177,0,0.182503332,0.655399919,0.15994132,0.238342095,0.160539219,0.178586632,0,0,0,0,0,0
323357981,91.7333,26.1833,20141114,1253938,0.812922813,0.29334266,0.005069589,0.600481798,0.001222717,0.164136291,0.011323447,0.007749201,0.666666667,0,0.375,0,0.25,0.142857143
323361993,96.7,28.1333,20141114,21167,0.156747708,0.889079712,0.416974589,0.25378331,0.315549463,0.423941733,0.451838324,0.297015547,0,0,0,0,0,0
323363820,96.1667,27.25,20141114,148226,0.224831829,0.477991733,0.07501975,0.14977311,0.212278046,0.31232451,0.252841829,0.215968037,0,0,0,0,0,0
323392012,94.1167,27.8833,20141114,83448,0.306043086,0.279179792,0.44059687,0.181048195,0.151776171,0.230292805,0.142993614,0.165109698,0,0,0,0,0,0
323430730,93,23,20141114,161428,0.815820352,0.629513031,0.797728797,0.879494765,0.709516437,0.79780973,0.709145046,0.79252474,0,0,0,0,0,0
323517225,92.8,26.6333,20141016,1924110,0.378117239,0.191399984,0.001741219,0.41036472,0.333563962,0.01453787,0.408521776,0.460150674,0.333333333,0,0,1,0,0
323521924,92.4333,24.8167,20141115,1228686,0.599474177,0,0.145246416,0.652679952,0.127646753,0.261605545,0.130116244,0.143974911,0,0,0,0,0,0
323522100,94.25,26,20141115,267988,0.742122292,0.531499302,0.319390838,0.303904585,0.158491861,0.344056951,0.168282154,0.14917961,0,0,0,0,0,0
323526199,94.1167,25.6667,20141115,267988,0.742122292,0.531499302,0.410880364,0.366916464,0.295730979,0.425453337,0.304376413,0.013246088,0,0,0,0,0,0.047619048
323566899,91.275,23.8364,20141115,1725739,0.812502088,0.200374205,0.000281434,0.911476814,0.66390666,0.529687903,0.675946226,0,1,0,0,0,0,0.19047619
323567436,90.6167,26.1667,20141115,1008183,0.378764513,0.113005046,0.455511069,0.769871399,0.371805168,0.114765916,0.407785472,0.453024474,0,0,0,0,0,0
323627009,90.6833,25.7167,20141116,317917,0.512516953,0.130375822,0.478917841,0.790078994,0.389433096,0.233837931,0.424631115,0.476225883,0,0,0,0,0,0
323642114,92,24,20141116,378230,0.752075849,0.179403833,0.303576969,0.810651799,0.421692738,0.45805413,0.436558599,0.298289734,0,0,0,0,0,0
323649297,91.7333,26.1833,20141116,1253938,0.812922813,0.29334266,0.005069589,0.600481798,0.001222717,0.164136291,0.011323447,0.007749201,0.666666667,0,0.375,0,0.25,0.142857143
323664032,94.5333,26.3333,20141116,194622,0.871979786,0.66967354,0.212076719,0.229227809,0.001531724,0.300085945,0.005161911,0.003025533,0,0,0.5,0,0.25,0.428571429
323684858,93.2333,24.7,20141116,140651,0.433332568,0.653680777,0.099890511,0.589951114,0.091183683,0.428884047,0.083808077,0.091559379,0,0,0,0,0,0
323686245,93.0333,25.1833,20141116,214102,0.585525965,0.330463361,0.17334001,0.538492274,0.140853602,0.313259893,0.137882744,0.154361252,0,0,0,0,0,0
323741467,93.6167,27.1,20141117,176573,0.634654519,0.186618475,0.242697889,0.258536062,0.007166455,0.027884777,0.213669467,0.210372139,0,0,0.125,0,0,0
323803984,89.8692,26.2719,20141117,1949258,0.195042741,0.116737377,0.75778468,0.879618509,0.639065861,0.120210829,0.674787236,0.751851221,0,0,0,0,0,0
323817504,92.4833,23.9333,20141117,86364,0.73599367,0.840088436,0.398279615,0.772921351,0.354121159,0.499913849,0.372357479,0.414479915,0,0,0,0,0,0
323840133,91,26.3167,20141117,1693622,0.306357096,0.090946734,0.305732232,0.70254271,0.243813951,0.179629416,0.277259972,0.30489282,0,0,0,0,0,0
323910143,91,26.3167,20141118,1693622,0.306357096,0.090946734,0.305732232,0.70254271,0.243813951,0.179629416,0.277259972,0.30489282,0,0,0,0,0,0
323949572,90.3333,25.5,20141118,643291,0.383024405,0.250981768,0.649967389,0.858146353,0.54014792,0.275137402,0.575049306,0.621128652,0,0,0,0,0,0
323950563,93,23,20141118,161428,0.815820352,0.629513031,0.797728797,0.879494765,0.709516437,0.79780973,0.709145046,0.79252474,0,0,0,0,0,0
323965802,90.2718,26.399,20141118,887142,0.335042213,0.184710061,0.601431683,0.810873964,0.503328429,0.018275487,0.537716072,0.597244609,0,0,0,0.2,0,0
323979754,91.745,26.1964,20141118,1517542,0.545076137,0.117935957,0.001013864,0.597802812,0.003128415,0.16705248,0.011221369,0.003433672,0.333333333,0,0.25,0,0.25,0.142857143
323990854,92.7333,26.8333,20141118,1924110,0.378117239,0.191399984,0.094975106,0.408200731,0.321255204,0.038667224,0.43035924,0.482587343,0,0,0,0,0,0
323991771,91.4333,26.4167,20141118,771639,0.607761028,0.009032458,0.140681405,0.630504138,0.131213256,0.255073341,0.151991475,0.161719665,0,0,0,0,0,0
324089783,90.3333,25.5,20141119,643291,0.383024405,0.250981768,0.649967389,0.858146353,0.54014792,0.275137402,0.575049306,0.621128652,0,0,0,0,0,0
324103668,91,26.3167,20141119,1693622,0.306357096,0.090946734,0.305732232,0.70254271,0.243813951,0.179629416,0.277259972,0.30489282,0,0,0,0,0,0
324112406,92.7667,24.8667,20141119,1736617,0.622257013,0.113083744,0.017555065,0.610179917,0.016850356,0.305126638,0.016426292,0.021085949,0.666666667,0,0.625,0,0.25,0.047619048
324124862,94.25,26,20141119,267988,0.742122292,0.531499302,0.319390838,0.303904585,0.158491861,0.344056951,0.168282154,0.14917961,0,0,0,0,0,0
324158135,94.9028,27.4817,20141119,1326335,0.555260666,0.182041339,0.130861647,0.042770087,0.122125193,0.084288248,0.002918944,0.132127113,0,0,0,0,0.25,0
324259725,94.25,26,20141021,267988,0.742122292,0.531499302,0.319390838,0.303904585,0.158491861,0.344056951,0.168282154,0.14917961,0,0,0,0,0,0
324267533,90.6167,26.1667,20141120,1008183,0.378764513,0.113005046,0.455511069,0.769871399,0.371805168,0.114765916,0.407785472,0.453024474,0,0,0,0,0,0
324295529,94.3667,25.1167,20141120,183998,0.663199223,0.513874071,0.223558662,0.442756064,0.48015087,0.594466683,0.484692409,0.222886907,0,0,0,0,0,0
324344431,89.9667,26.0333,20141120,1949258,0.195042741,0.116737377,0.721709966,0.8771696,0.605249571,0.148361842,0.641846148,0.716217842,0,0,0,0,0,0
